pitch_type,game_date,release_speed,release_spin_rate,release_extension,pfx_x,pfx_z,game_pk,inning,inning_topbot,at_bat_number,pitch_number,game_type,n_thruorder_pitcher,pitcher_days_since_prev_game,p_throws,stand,player_name
FF,2024-04-14,92.98840366656992,2438.316463261378,6.308836225491877,-0.5623784555173832,1.328136233856474,900002,7,Top,25,1,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-14,93.34522665680544,2426.5788112916794,6.285860350731293,-0.4305962063973685,1.2086275504305701,900002,7,Top,25,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-14,94.55218957480385,2538.883332982097,6.330014951324268,-0.3391822713688684,1.2248956996259552,900002,7,Top,25,3,R,3,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-14,92.40092605433422,2144.1419013546097,6.245890723960853,-1.038586184580139,0.8023217551105878,900002,7,Top,25,4,R,3,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-14,92.81655060276444,2196.1501403418574,6.273304502602199,-1.0667210748319391,0.579963481274966,900002,7,Top,26,1,R,3,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-14,93.55667143570899,2172.259366657689,6.380599878799916,-1.0540214155976326,0.6889640979030138,900002,7,Top,26,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-14,94.41774088174867,2513.1738040532414,6.221476963556056,-0.4784219778693075,1.2763544730029943,900002,7,Top,26,3,R,3,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-14,85.40302804676841,2528.5016371862803,6.221624215763226,0.2784450216856431,0.2662666788597481,900002,7,Top,26,4,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-14,86.81305232599694,1795.3710165884534,6.3107272465427755,-0.8460518927011625,0.4874091465027384,900002,7,Top,27,1,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-14,94.0753368087527,2300.884489602616,6.334847570435322,-0.4262397124585804,1.105909264091828,900002,8,Top,27,2,R,3,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-14,84.14644760811322,2431.9072877077206,6.149712857138643,0.3963953989752186,0.2239521466143644,900002,8,Top,27,3,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.78527545131314,2520.8928958457286,6.174596520735407,-0.48288437599468936,1.3739125080573582,900003,1,Top,1,1,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,86.07641336837865,2616.179383913877,6.4474180149960905,0.5051654205988192,0.34130202716421754,900003,1,Top,1,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,94.05517452799108,2308.841861097107,6.486541411233517,-1.0370277194206388,0.7982928339517428,900003,1,Top,1,3,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-04-20,88.5331528460679,1811.8764826902022,6.394419205942354,-0.9026883895838276,0.5370853326054308,900003,1,Top,1,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,96.75253918254222,2436.103203979753,6.404591400785023,-0.45420077152876803,1.277714935835076,900003,1,Top,2,1,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,86.10412945468704,2564.7710789852977,6.369574554038987,0.45873088832013575,0.2395019177971493,900003,1,Top,2,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,93.56535165666091,2193.4527642536696,6.399155209831398,-1.0121257003159712,0.778814469150706,900003,1,Top,2,3,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-04-20,87.82200781669722,1829.1648754080593,6.311030915134785,-0.8187134787353241,0.6712383819265499,900003,1,Top,2,4,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,85.79192371514438,2632.486226779227,6.315309801187665,0.32489830219920734,0.2733422554260258,900003,1,Top,3,1,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,86.5326786829741,2463.551587733519,6.4692099473837255,0.47153738643908827,0.2527634883146269,900003,1,Top,3,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,85.3919376684691,2709.3549330471064,6.366107588257194,0.47637096865748574,0.14142298186496627,900003,1,Top,3,3,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,95.05111399663144,2397.74446868866,6.364633178410296,-1.0543930994390294,0.7728762834048585,900003,1,Top,3,4,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,95.00260004211533,2187.354612829765,6.270711494753011,-0.9919200717267682,0.7447824014636387,900003,1,Top,4,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,94.38358045443374,2279.914211563279,6.462812959624155,-1.0314352296144045,0.7874510563481719,900003,1,Top,4,2,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,96.18611448170505,2590.312835695814,6.221345135103077,-0.49936212138474606,1.374273021275124,900003,1,Top,4,3,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.58285997145009,2325.6043172361196,6.462905358870136,-0.455270140716222,1.3122824011612317,900003,2,Top,4,4,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,94.2495564757483,2191.662956894447,6.4161738239696975,-1.1298526351568094,0.6499179240066542,900003,2,Top,5,1,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-20,86.95260672460813,1810.8064096831447,6.295681654851841,-0.8004540377978691,0.6058226714573736,900003,2,Top,5,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,85.51599165277852,2707.7294478151125,6.472988604151824,0.46268760914183504,0.2168785162593054,900003,2,Top,5,3,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.45181499148968,2537.949782540234,6.346605295193671,-0.44459059033994563,1.2408255933690042,900003,2,Top,5,4,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,94.92343973112878,2250.3459859293607,6.323663248131279,-1.0628371886316488,0.7898575381233381,900003,2,Top,6,1,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.37856440022486,2488.261609862931,6.273453062969628,-0.3631764782381339,1.2906147112514021,900003,2,Top,6,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,86.99236054458817,2566.6136430535307,6.265409060426937,0.3361311300060134,0.327195407877234,900003,2,Top,6,3,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,85.97259385239795,2598.6540863330947,6.273957103425141,0.43920359472700166,0.27698891959339206,900003,2,Top,6,4,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,93.65804430911079,2204.4945380730173,6.3161951213761,-1.0428722076058259,0.7260270635046943,900003,2,Top,7,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,94.6755857491555,2248.706391391072,6.4648782499841415,-1.077862823531727,0.7791118938886624,900003,2,Top,7,2,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,96.0880322981881,2473.756677427503,6.208126836895225,-0.42276026211318246,1.3739718245985406,900003,2,Top,7,3,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.13081692096871,2514.716262397659,6.361293521506611,-0.5553886032447789,1.2856137392263844,900003,2,Top,7,4,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-04-20,87.34850023986185,1725.8654111264918,6.3449344112231225,-0.8219430071387726,0.6339481829017652,900003,2,Top,8,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,86.03262601049212,2632.192741494459,6.28104141157493,0.5014326212133967,0.18327734473844792,900003,2,Top,8,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,94.25929344923766,2327.099262637724,6.382024792664773,-1.2216911022060404,0.7681354931091277,900003,3,Top,8,3,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.80798663518833,2446.7091726512954,6.258783451467907,-0.4584841602495227,1.3040533290448495,900003,3,Top,8,4,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.322579132083,2460.524758873529,6.364056036493188,-0.37260421808290556,1.1959233101837683,900003,3,Top,9,1,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.40956811599648,2411.9503973717524,6.3364359427439645,-0.3395246631343858,1.2241341783293673,900003,3,Top,9,2,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.62195265888919,2365.374252939372,6.347948875172186,-0.4741669764663744,1.2433346272958146,900003,3,Top,9,3,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.43446556499912,2609.7858343728763,6.401805928244935,-0.4998913663599826,1.1934179416692268,900003,3,Top,9,4,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-04-20,87.61834039791401,1925.4060350318307,6.3366579412798405,-0.7550140667805126,0.5734897622408864,900003,3,Top,10,1,R,2,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,94.86180034437274,2144.760331692319,6.254192936877267,-1.0116744370994415,0.7698925017080216,900003,3,Top,10,2,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.06773520546022,2506.6784074817356,6.307318437945369,-0.3966523609483796,1.2674797657884418,900003,3,Top,10,3,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,96.24021826542355,2331.6122277748987,6.41159167850198,-0.39193647679323157,1.3346025016926042,900003,3,Top,10,4,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,97.1085512796586,2439.355333232057,6.394472962503955,-0.4778280264810861,1.327929806449977,900003,3,Top,11,1,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,86.08439672519819,2697.7929367082997,6.43527821037945,0.4730861126522996,0.2556681995091783,900003,3,Top,11,2,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.62812367124995,2446.331328702338,6.468367229892074,-0.4565121979611094,1.2528522238370337,900003,3,Top,11,3,R,2,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,85.56890722321877,2671.5240942453197,6.39482633425858,0.4345487280654125,0.2844017482103767,900003,3,Top,11,4,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,86.26352900342056,2583.1250879625245,6.2714472123239355,0.3986684128254855,0.25652212916880457,900003,3,Top,12,1,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.18337491838429,2325.488264309515,6.299253520517956,-0.4718657050838545,1.2747694993937866,900003,4,Top,12,2,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,93.64189617280941,2250.468458924464,6.412389569001822,-1.0048276699710672,0.8005904586013601,900003,4,Top,12,3,R,2,5.0,R,L,"Demonstration, Synthetic"
CH,2024-04-20,87.34889872468841,1869.42967991797,6.35073385985457,-0.806975998718622,0.6605290395140959,900003,4,Top,12,4,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.40456737138581,2341.8168344335368,6.428453863546194,-0.39177012114817616,1.2402585863894917,900003,4,Top,13,1,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.95459842268211,2443.0103066227057,6.445707158829619,-0.44547602741123626,1.2899275558344214,900003,4,Top,13,2,R,2,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-20,87.52487411485528,1887.7257377158091,6.266378977488122,-0.8340633285951622,0.5127507168591647,900003,4,Top,13,3,R,2,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-20,88.53071684657509,1913.4389632691134,6.45947755150121,-0.7853960650159677,0.5006864937074177,900003,4,Top,13,4,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,94.18086530524825,2246.0338721831536,6.2788167738962235,-1.1381183658189176,0.7879720994134373,900003,4,Top,14,1,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,93.74033212954835,2448.8695298847933,6.390811097249075,-0.9582411912619624,0.7538753794165933,900003,4,Top,14,2,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.32854016755337,2330.1694178651837,6.198396332004169,-0.4429811859585668,1.165430342703374,900003,4,Top,14,3,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,86.0341517985988,2565.0824033891276,6.374446415352198,0.5036279247561274,0.2951430239627607,900003,4,Top,14,4,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,94.58940229446061,2249.8753039994117,6.3613325357912816,-1.0738316585950245,0.7300534479396138,900003,4,Top,15,1,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.52555231723376,2477.405093944139,6.297020414454032,-0.5226239236669673,1.358730480474232,900003,4,Top,15,2,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,85.57486028883811,2543.9179987277375,6.237479949839021,0.511273337353148,0.2177741806260332,900003,4,Top,15,3,R,2,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-20,87.85349361715524,1852.6767013226965,6.254070629908381,-0.7673673797532692,0.5209006165442966,900003,4,Top,15,4,R,2,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,86.01541090417413,2599.9272180701373,6.505567823380818,0.5445552173127234,0.3598572573253939,900003,5,Top,16,1,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.95153462925953,2509.2899057384907,6.248163805700821,-0.488667345892963,1.2594251981581832,900003,5,Top,16,2,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.19567343687282,2502.0467429085274,6.325068845284022,-0.49476698897656357,1.3521805454016695,900003,5,Top,16,3,R,2,5.0,R,L,"Demonstration, Synthetic"
CH,2024-04-20,86.52889981884046,1918.6650630920074,6.208643048149595,-0.7147023813150676,0.5259247036408106,900003,5,Top,16,4,R,2,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-20,87.8556111040609,1956.7729190733553,6.326527752714882,-0.8079260727687876,0.563629767903248,900003,5,Top,17,1,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,94.87312536989309,2274.86038257542,6.2539259199180455,-1.0032382864515577,0.7312758747203033,900003,5,Top,17,2,R,2,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,86.05486286726385,2458.868979770922,6.354103965227224,0.4598020024305398,0.3663566089612015,900003,5,Top,17,3,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,93.894464621601,2240.416831978058,6.344766139606635,-1.1415869600450608,0.8314443730365016,900003,5,Top,17,4,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,96.169341428931,,6.335735770480707,-0.44932462993563177,1.2576782400066795,900003,5,Top,18,1,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,94.98848250820161,2457.669915136913,6.274759319286785,-0.4543526649515931,1.254294068036573,900003,5,Top,18,2,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.49797699875172,2428.567499955745,6.355743011322793,-0.5255018442987162,1.262255644487928,900003,5,Top,18,3,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,96.21406149091204,2534.8902490123915,6.383758328816233,-0.34794591963211885,1.2837174669616966,900003,5,Top,18,4,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,85.08705034968867,2557.249246810582,6.5164819737246455,0.4941268543570739,0.2271527559971815,900003,5,Top,19,1,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,94.72291595782424,2471.2999920326556,6.30627119133486,-0.4720812830365696,1.165199039415484,900003,5,Top,19,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,96.55656624601761,2406.4242238727816,6.2967405046537905,-0.4689691789594293,1.2889198501834398,900003,5,Top,19,3,R,3,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,94.49932656725525,2184.5636533548404,6.352791145907043,-1.1565136957802893,0.6649264920318536,900003,6,Top,19,4,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.25807908206662,2444.925338400123,6.321058933824133,-0.3982959983831902,1.1966641963084725,900003,6,Top,20,1,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.57236812520502,2433.94212406612,6.219139408211232,-0.42038227942372075,1.3418350171626483,900003,6,Top,20,2,R,3,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,93.49514716420909,2222.642263084503,6.309240112604816,-0.9538376488271756,0.7281582896039925,900003,6,Top,20,3,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.0345889988926,2379.0039392302497,6.3513242626450515,-0.4091793743550582,1.326038990824279,900003,6,Top,20,4,R,3,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,93.39817918318279,2273.1308170842035,6.303938281883213,-1.053550521434365,0.6649003963823436,900003,6,Top,21,1,R,3,5.0,R,L,"Demonstration, Synthetic"
CH,2024-04-20,87.454296764185,1795.3566593147625,6.401776068025466,-0.7690057175250457,0.6852185445633281,900003,6,Top,21,2,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,95.2109918671923,2384.3457246940784,6.339820316573685,-0.3140573204484586,1.216520772101346,900003,6,Top,21,3,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-20,87.94781113294489,1836.9037888449182,6.403909884864312,-0.8301505842266459,0.5348339679264817,900003,6,Top,21,4,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-20,87.33999579465583,1740.177580120518,6.211295762004957,-0.7638323781324943,0.5032552541141386,900003,6,Top,22,1,R,3,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,84.94730041545212,2618.656191668869,6.309826399371909,0.4949345874448923,0.316939618089391,900003,6,Top,22,2,R,3,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,86.23645620405468,2630.129502849777,6.204298317966422,0.5158487286475039,0.20291083359087655,900003,6,Top,22,3,R,3,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,93.357201247359,2228.6358473754112,6.354994496417899,-0.9530313349430662,0.7216070644965322,900003,6,Top,22,4,R,3,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,84.69499338505697,2615.6929471218646,6.224962078028786,0.44898719658909997,0.3145289449898616,900003,6,Top,23,1,R,3,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-20,85.653306382811,2615.6694123501443,6.234159931983451,0.4250561423845071,0.1918021567196314,900003,6,Top,23,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,95.08194891010373,2404.0806857563534,6.328688946471395,-0.4190613437205683,1.2860769999406534,900003,7,Top,23,3,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-20,87.64333456184619,1839.037940689456,6.33597341482288,-0.8099408856843322,0.5323199259395708,900003,7,Top,23,4,R,3,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,94.05544768161936,2142.977064726452,6.365254813977603,-0.9765939687463597,0.8389317571166288,900003,7,Top,24,1,R,3,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-20,85.32836852638229,2756.4645569821914,6.245677766884783,0.4540695336036183,0.2899868956731747,900003,7,Top,24,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,94.7137087028723,2487.4867900626455,6.202280184438902,-0.4059900555269769,1.237358366751438,900003,7,Top,24,3,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,94.41540663745346,2318.9291634703563,6.155941166337499,-0.47236328758395435,1.2404859296314272,900003,7,Top,24,4,R,3,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,93.01034277035349,2202.8617739121455,6.297235235480123,-1.0555235678466348,0.6792214210191594,900003,7,Top,25,1,R,3,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-20,93.61840933400927,2086.9547244511123,6.34563322959825,-0.9991312160385422,0.7619584619319087,900003,7,Top,25,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,94.71688832561101,2417.7006886729478,6.295401863923889,-0.4878033092722132,1.1482376134765373,900003,7,Top,25,3,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,93.71726342439611,2395.719623282739,6.184012050602542,-0.47134414115645035,1.214861696383991,900003,7,Top,25,4,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,94.37327755892741,2263.9666352008917,6.16555245281972,-0.434268210598306,1.297993168968509,900003,7,Top,26,1,R,3,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-20,92.95910689016478,2140.381025703315,6.211606424731326,-0.9258002511416117,0.6927778752617072,900003,7,Top,26,2,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,94.47812717222621,2379.082750423268,6.2806359611076825,-0.36480703073985155,1.1979392677280989,900003,7,Top,26,3,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-20,86.80578970420619,1791.4014808256986,6.333858163859028,-0.7283402736697752,0.44095449558202326,900003,7,Top,26,4,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,94.8488284058081,2491.2160502518527,6.256829710528207,-0.5244902951843107,1.1165527729299485,900003,7,Top,27,1,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-20,94.09175730923445,2304.9213774975515,6.2967468230289025,-0.5113354528057288,1.198447342783177,900003,8,Top,27,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-20,93.84720495199589,2270.9062552856108,6.288663500787996,-0.357700349567828,1.2680369060191012,900003,8,Top,27,3,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-26,96.25472330124472,2424.163583229587,6.330254096359073,-0.42072051775172475,1.235262568777082,900004,1,Top,1,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-26,87.19980635631305,2577.368963595616,6.412570259127579,0.36190417440786915,0.23605796563739373,900004,1,Top,1,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-26,94.44959740305829,2261.5434226000334,6.355195447004059,-1.0247806302134324,0.7995402571982195,900004,1,Top,1,3,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-26,88.09147915292213,1827.5648036292116,6.308046808562316,-0.8611750704900466,0.5599367290139592,900004,1,Top,1,4,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-26,95.94418531458072,2303.151097957455,6.3888551167352405,-0.5269110748637199,1.3018003923118564,900004,1,Top,2,1,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-26,86.26730209334916,2619.7016225217717,6.22709821487646,0.36136752219233814,0.21496678365446686,900004,1,Top,2,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-26,94.75575485613786,2210.463883432057,6.272798982017639,-1.0666857775792746,0.7635515901789931,900004,1,Top,2,3,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-04-26,88.35451113979606,1972.0946435795533,6.3840899157455535,-0.801405377552049,0.5199629112406808,900004,1,Top,2,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-26,95.56100969042005,2416.795753661554,6.286345692666353,-0.5128255032459873,1.335027192717577,900004,1,Top,3,1,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-26,95.49782441954544,2391.247846177243,6.310452803985384,-0.4260610859578593,1.3494962733768463,900004,1,Top,3,2,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-26,95.79091955377044,2518.3705659342886,6.40677294925103,-0.34973272628620516,1.3296059192910217,900004,1,Top,3,3,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-26,95.3360926990288,,6.188204235516522,-0.44223542778624786,1.2785162398257295,900004,1,Top,3,4,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-26,86.8431005142588,2604.259617753953,6.360928182641016,0.523703662100063,0.2504796417729288,900004,1,Top,4,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-04-26,87.74071567492722,2669.1802921060666,6.3800205982533384,0.4728497551702604,0.28150575843835585,900004,1,Top,4,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-26,95.56344668204785,2301.5129817587194,6.322728273644398,-1.0435706956296407,0.673244761669484,900004,1,Top,4,3,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-26,86.25341337478628,2557.6606711456093,6.5040010241388675,0.5689356180087354,0.2527907902128845,900004,2,Top,4,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-26,96.23189935959944,2425.7262071872815,6.316293018028344,-0.3912844281801021,1.2677020542810011,900004,2,Top,5,1,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-26,87.32139702816676,2497.2147992017854,6.407698029823983,0.5377079500528383,0.19923387182936014,900004,2,Top,5,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-26,95.26044240648866,2188.6946049159897,6.3581456490482635,-1.1347584613560733,0.6710982536677348,900004,2,Top,5,3,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-26,97.04376085447956,2481.9444183460732,6.198321184068314,-0.364735443715813,1.356184025020879,900004,2,Top,5,4,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-04-26,88.65398898260815,1830.2918949138177,6.245272395808961,-0.7633554706522284,0.42174996423516475,900004,2,Top,6,1,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-26,96.15029087337773,2523.9671900110034,6.421147700301788,-0.39151489109480514,1.378602381572017,900004,2,Top,6,2,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-26,96.51723464893537,2520.2893616059146,6.357160719981104,-0.4642355831458441,1.2272579024164165,900004,2,Top,6,3,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-26,97.0813709444015,2431.6690586742116,6.346656221769958,-0.38979142254734017,1.3647589393859272,900004,2,Top,6,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-26,97.02440612651712,2488.654863739062,6.400867467061274,-0.5214290252813013,1.309691479129231,900004,2,Top,7,1,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-26,96.65180273947425,2438.2199827544646,6.267070168066832,-0.41935752304718915,1.2163698908779226,900004,2,Top,7,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-04-26,94.82816964394301,2319.9219928871225,6.378540503224668,-1.0682686684647917,0.7767876612747112,900004,2,Top,7,3,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-04-26,88.04064438184308,1850.8176026528693,6.3532269124443745,-0.8187360916763993,0.4548637975239847,900004,2,Top,7,4,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-26,95.7544585126868,2551.933419059149,6.226771649932127,-0.456729834006635,1.393671191990589,900004,2,Top,8,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-04-26,95.11598111712549,2334.954970971261,6.243142359255634,-0.9937486246950146,0.7299040777635836,900004,2,Top,8,2,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-26,96.55874231524952,2397.0789511709027,6.337677334673931,-0.4257272884148306,1.2840161754884496,900004,3,Top,8,3,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-04-26,86.02456581973634,2704.3564198816075,6.395475544447569,0.40543926871793085,0.17891892138026055,900004,3,Top,8,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-04-26,96.26847418732439,2339.2335243329185,6.333076271753558,-0.4254149268226026,1.334871928719655,900004,3,Top,9,1,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-04-26,95.7868745967828,2496.652164568754,6.336410041313621,-0.3671232590664645,1.4005956878947419,900004,3,Top,9,2,R,1,5.0,R,L,"Demonstration, Synthetic"
